timestamp;left_pos_x;left_pos_y;left_pos_z;left_rot_x;left_rot_y;left_rot_z;left_rot_w;right_pos_x;right_pos_y;right_pos_z;right_rot_x;right_rot_y;right_rot_z;right_rot_w;obj_pos_x;obj_pos_y;obj_pos_z;obj_rot_x;obj_rot_y;obj_rot_z;obj_rot_w
748;-0,05588046;0,1629566;0,1842056;-0,2529708;-0,07731501;0,1345479;0,9549477;0,2044653;0,179872;0,2246298;-0,2259819;0,08676753;0,01591116;0,9701291;-0,8479853;1,411116;1,799248;0,03913251;0,972914;0,2129696;-0,0809385
749;-0,05283777;0,1643716;0,1840451;-0,2534051;-0,06922451;0,1316334;0,955859;0,2056502;0,1802477;0,2223337;-0,2291795;0,08603654;0,01288268;0,9694888;-0,828709;1,412832;1,796481;0,03994038;0,973007;0,2131227;-0,07900015
750;-0,04932672;0,1658233;0,1838128;-0,2547002;-0,06145806;0,1262931;0,9567658;0,2072615;0,1807336;0,2194896;-0,2357773;0,08715928;0,007969704;0,9678578;-0,8064546;1,414812;1,793287;0,0408723;0,9731089;0,2132981;-0,07676321
751;-0,04570736;0,1672609;0,1833502;-0,2576302;-0,05688531;0,1210326;0,956944;0,2092337;0,1813455;0,2168204;-0,2410006;0,09010579;0,001928441;0,9663312;-0,7843015;1,416784;1,790108;0,04179892;0,9732045;0,2134713;-0,07453796
752;-0,04208357;0,1685649;0,1828643;-0,2611693;-0,05054342;0,1163021;0,9569273;0,2114541;0,1814543;0,2144992;-0,24318;0,09336396;-0,004641165;0,9654663;-0,760088;1,41894;1,786633;0,04281087;0,9733025;0,213659;-0,07210665
753;-0,03822907;0,1697657;0,1826671;-0,2632906;-0,04257905;0,1115995;0,9572935;0,213874;0,1813643;0,2127061;-0,2405063;0,09805506;-0,009490661;0,9656355;-0,7375112;1,420949;1,783393;0,0437536;0,9733877;0,2138327;-0,06984053
754;-0,03448917;0,1709136;0,1825011;-0,2653592;-0,03509873;0,1080253;0,9574357;0,2159693;0,1811044;0,2107541;-0,241367;0,1002799;-0,01244148;0,9651586;-0,7147946;1,422971;1,780133;0,04470098;0,9734674;0,2140059;-0,06756217
755;-0,03073809;0,17201;0,1823516;-0,2665634;-0,02696471;0,1053192;0,9576663;0,2180006;0,1809028;0,2086528;-0,244315;0,1016335;-0,01524397;0,9642347;-0,6924109;1,424963;1,77692;0,04563366;0,97354;0,2141752;-0,06531809
756;-0,0269459;0,173038;0,182244;-0,2681966;-0,01862818;0,1024067;0,9577246;0,2201847;0,1807636;0,2063402;-0,2489468;0,1029671;-0,02057629;0,9628083;-0,6691177;1,427037;1,773577;0,04660341;0,9736094;0,21435;-0,06298374
757;-0,0231334;0,1740254;0,1821416;-0,2700254;-0,01101754;0,0982672;0,9577622;0,2224089;0,1804961;0,2042643;-0,2520871;0,1043191;-0,02591513;0,9617162;-0,6460413;1,429091;1,770266;0,04756302;0,973672;0,2145216;-0,06067269
758;-0,01920248;0,1749411;0,1823043;-0,2707095;-0,005438134;0,09275429;0,9581667;0,2248361;0,179873;0,2029023;-0,2513728;0,1081488;-0,03079419;0,9613362;-0,6229031;1,43115;1,766945;0,04852419;0,9737285;0,2146921;-0,05835676
759;-0,01550728;0,1757441;0,182741;-0,2709552;-0,003972375;0,08661173;0,9586793;0,2270982;0,1794089;0,2018501;-0,2494814;0,1134364;-0,03420299;0,9611043;-0,5954977;1,43359;1,763012;0,04966145;0,9737874;0,2148923;-0,05561514
760;-0,01215491;0,1765174;0,1830637;-0,2723428;-0,001210916;0,08237159;0,9586673;0,2291605;0,1788775;0,200889;-0,2488244;0,1176646;-0,03684209;0,9606686;-0,5772848;1,435211;1,760398;0,05041656;0,9738219;0,2150242;-0,05379392
761;-0,009221537;0,1772376;0,1832509;-0,2735087;0,003283131;0,08026586;0,9585091;0,2308201;0,178294;0,2000232;-0,2508689;0,1204996;-0,03687311;0,9597839;-0,5556558;1,437136;1,757294;0,05131228;0,9738578;0,2151796;-0,05163267
762;-0,006546282;0,1779813;0,1834539;-0,2745881;0,007715119;0,07951555;0,9582375;0,2324616;0,1777072;0,1991745;-0,2519548;0,1225765;-0,03775381;0,959202;-0,532189;1,439225;1,753926;0,05228328;0,9738906;0,2153468;-0,04928871
763;-0,004262007;0,1785197;0,1839743;-0,2735513;0,01181982;0,07912735;0,9585243;0,2339192;0,1769434;0,1989884;-0,2490509;0,1243687;-0,03871074;0,9596914;-0,5092794;1,441264;1,750638;0,0532303;0,9739166;0,2155086;-0,04700151
764;-0,002174681;0,1788881;0,1849394;-0,2687748;0,0150847;0,07694265;0,9600065;0,2352868;0,1763313;0,1988119;-0,2474871;0,127075;-0,04050251;0,9596674;-0,4861096;1,443327;1,747313;0,05418684;0,9739367;0,2156707;-0,04469026
765;-0,00022078;0,1792896;0,1857973;-0,265536;0,0156687;0,07380652;0,961144;0,2364892;0,1757656;0,1985865;-0,2472235;0,1274557;-0,0427414;0,9595878;-0,4627732;1,445404;1,743964;0,05514933;0,9739509;0,2158325;-0,04236348
766;0,0009405602;0,1794469;0,186894;-0,2610115;0,01282587;0,07152711;0,9625967;0,2372044;0,1751789;0,1987625;-0,2463107;0,1267314;-0,0432696;0,9598948;-0,4403635;1,447398;1,740748;0,05607276;0,9739586;0,2159865;-0,04013007
767;0,001724818;0,1796935;0,187895;-0,2556385;0,01260609;0,07328408;0,9639085;0,2378155;0,1746364;0,1990834;-0,2440446;0,1276267;-0,04201765;0,9604104;-0,4177307;1,449413;1,7375;0,05700422;0,9739606;0,2161406;-0,03787622
768;0,002199336;0,1798207;0,1886131;-0,2517701;0,01513591;0,07797009;0,9645224;0,2383665;0,174121;0,1993474;-0,2433068;0,1289982;-0,04035471;0,9604857;-0,3953278;1,451407;1,734285;0,05792528;0,9739568;0,2162918;-0,03564649
769;0,002369696;0,1798081;0,1890084;-0,2495035;0,01913231;0,08238166;0,9646736;0,2386988;0,1737233;0,1995738;-0,2440961;0,1298578;-0,03807925;0,9602625;-0,3717041;1,45351;1,730894;0,05889561;0,9739467;0,2164498;-0,03329638
770;0,002661228;0,1797156;0,1892295;-0,2478535;0,02066489;0,08184986;0,9651126;0,2386926;0,1737093;0,1997773;-0,2445582;0,1299098;-0,03769865;0,9601529;-0,3433744;1,456031;1,726829;0,06005779;0,9739262;0,2166372;-0,03048011
771;0,003165019;0,1793837;0,189578;-0,2445813;0,02052927;0,07719423;0,9663331;0,2385372;0,1737558;0,1999172;-0,2447785;0,1293292;-0,03853601;0,9601419;-0,325545;1,457618;1,72427;0,06078821;0,9739088;0,216754;-0,02870925
772;0,003733118;0,1790134;0,1898935;-0,2407094;0,02090218;0,07131243;0,9677482;0,2387158;0,1735474;0,2001978;-0,2438498;0,1291339;-0,03880206;0,9603937;-0,304354;1,459505;1,721228;0,06165577;0,9738834;0,2168918;-0,02660506
773;0,004118319;0,1784445;0,1903521;-0,2336614;0,02424185;0,06912643;0,9695547;0,2392384;0,1730528;0,2007468;-0,2420389;0,1301797;-0,03847012;0,9607239;-0,2812757;1,461559;1,717916;0,06259962;0,9738499;0,2170404;-0,02431485
774;0,004135834;0,1778077;0,1908822;-0,2247502;0,0288729;0,07056601;0,971429;0,2391194;0,1730102;0,20097;-0,2421193;0,1299881;-0,03824464;0,9607387;-0,258494;1,463587;1,714647;0,06353012;0,973811;0,2171857;-0,02205593
775;0,003888046;0,1772909;0,1910912;-0,2210887;0,03228232;0,07281484;0,9719957;0,2390451;0,1729514;0,2011379;-0,2420492;0,1293239;-0,0384786;0,9608366;-0,2352853;1,465653;1,711316;0,06447715;0,9737654;0,2173323;-0,01975582
776;0,003582233;0,1767385;0,1910836;-0,2208066;0,03479361;0,07283323;0,9719718;0,2389827;0,1729621;0,2011798;-0,2422906;0,129309;-0,03864663;0,960771;-0,2114362;1,467775;1,707893;0,06544928;0,9737123;0,2174814;-0,01739356
777;0,003446715;0,1760896;0,1910923;-0,2226596;0,03342728;0,06772058;0,9719667;0,2390715;0,1728013;0,2014434;-0,2425171;0,1293413;-0,03912799;0,96069;-0,187885;1,469872;1,704513;0,06640796;0,9736537;0,2176272;-0,01506291
778;0,003566878;0,1755707;0,1914381;-0,2210486;0,03000321;0,06052459;0,9729204;0,2391045;0,1726444;0,201854;-0,2421983;0,1296186;-0,03994828;0,9606993;-0,1668358;1,471745;1,701493;0,06726389;0,9735961;0,2177562;-0,01298108
779;0,003483773;0,1749882;0,1916318;-0,2212269;0,02884234;0,05639112;0,9731633;0,2389185;0,1726199;0,201993;-0,2422097;0,1295999;-0,04004548;0,9606949;-0,1432017;1,473849;1,698101;0,068224;0,9735255;0,2178996;-0,01064478
780;0,002924043;0,1745915;0,1923039;-0,2154525;0,02910889;0,05814954;0,9743467;0,2384436;0,1724139;0,202419;-0,2420939;0,1281155;-0,03992021;0,9609284;-0,1205352;1,475867;1,694848;0,06914363;0,9734521;0,2180358;-0,008405933
781;0,001971643;0,1741839;0,193002;-0,2114014;0,02744574;0,06341091;0,974954;0,2377801;0,1722718;0,2028178;-0,2413825;0,1268194;-0,03890225;0,9613209;-0,093954;1,478233;1,691033;0,07022075;0,9733587;0,2181937;-0,005782361
782;0,001202918;0,1739491;0,1937141;-0,2072429;0,02668294;0,06560268;0,9757227;0,2372958;0,1722367;0,2029687;-0,2416351;0,126011;-0,03841631;0,9613833;-0,07274368;1,480121;1,687989;0,07107926;0,9732786;0,2183184;-0,003690217
783;0,0004981299;0,173713;0,1940805;-0,2067191;0,02664715;0,06646151;0,9757767;0,2366688;0,1721287;0,203163;-0,2420352;0,1242374;-0,03824554;0,9615203;-0,05217279;1,481952;1,685037;0,07191105;0,9731963;0,2184381;-0,001662321
784;0,0003619007;0,1737613;0,1936057;-0,2125105;0,02700222;0,06613275;0,9745443;0,2363701;0,172088;0,203188;-0,2417777;0,1243413;-0,03830349;0,9615694;-0,03022173;1,483905;1,681886;0,07279753;0,9731032;0,2185646;0,0004998246
785;0,0002029927;0,1737794;0,1935407;-0,2142089;0,02623875;0,06421959;0,9743213;0,2359761;0,1720618;0,2032554;-0,241625;0,1239037;-0,03847226;0,9616575;-0,006429046;1,486023;1,678472;0,0737574;0,9729964;0,2187003;0,002842064
786;-0,00104099;0,1730676;0,1941063;-0,2147599;0,02261103;0,06124356;0,9744825;0,2351734;0,1719326;0,2034421;-0,2419133;0,1218841;-0,03900629;0,9618216;0,01661356;1,488074;1,675165;0,07468598;0,972887;0,2188303;0,005109071
787;-0,001882199;0,172855;0,194566;-0,2130156;0,01801568;0,06006152;0,9750346;0,2346201;0,1717245;0,2036537;-0,2411176;0,120719;-0,03857609;0,9621856;0,0391983;1,490084;1,671924;0,0755948;0,9727743;0,2189564;0,007328821
788;-0,002914099;0,1726421;0,1948178;-0,2122216;0,01332812;0,0602972;0,9752685;0,2343693;0,1716418;0,2037454;-0,2407866;0,1214174;-0,03731947;0,9622301;0,06297719;1,492201;1,668511;0,07655064;0,9726496;0,2190876;0,009664559
789;-0,004384733;0,1726035;0,1950503;-0,2134751;0,006782365;0,06262787;0,9749154;0,2340439;0,1715969;0,2037423;-0,2413378;0,1215478;-0,03672523;0,9620985;0,0865499;1,494299;1,665128;0,07749712;0,9725199;0,2192163;0,01197857
790;-0,00664155;0,1723655;0,1950696;-0,2133774;0,004482449;0,06943858;0,9744887;0,2338022;0,1715151;0,2037508;-0,2414023;0,1211004;-0,03713577;0,9621229;0,1085431;1,496257;1,661972;0,07837901;0,9723935;0,219335;0,01413565
791;-0,007752313;0,1721151;0,1949705;-0,2139696;0,009506796;0,07171936;0,9741576;0,233453;0,1714163;0,2038278;-0,240915;0,1209974;-0,03791273;0,9622278;0,1059783;1,491041;1,673686;0,0779851;0,9724504;0,2192892;0,01307228
792;-0,008469774;0,1716684;0,1957728;-0,2074467;0,007857586;0,06941972;0,9757485;0,2328274;0,1712749;0,2038927;-0,2407467;0,1199401;-0,03909532;0,9623549;0,08053524;1,470148;1,718608;0,07592575;0,9727392;0,2189879;0,007623596
793;-0,008917145;0,1711264;0,1970096;-0,2007903;0,0003948866;0,06280577;0,9776189;0,2321925;0,1711389;0,2038904;-0,24104;0,1178347;-0,04009229;0,9625006;0,05138967;1,441802;1,779193;0,07334614;0,9730607;0,2185697;0,0007285217
794;-0,009470182;0,1704939;0,1980191;-0,1947127;-0,002601216;0,05954961;0,9790475;0,2316742;0,1708847;0,2039828;-0,2402158;0,1165659;-0,03975366;0,9628751;0,01988527;1,381856;1,868712;0,06920664;0,9738511;0,2162253;-0,008436891
795;-0,0105675;0,1700826;0,1983471;-0,1941477;-0,00104516;0,0628299;0,9789576;0,2315886;0,1708871;0,2040217;-0,2397839;0,1184584;-0,03815987;0,9628162;0,005900734;1,328816;1,927694;0,06593162;0,9746454;0,2133721;-0,01384758
796;-0,01217062;0,169636;0,1988912;-0,1945117;-0,006288616;0,06656133;0,9786191;0,231164;0,1708244;0,2040049;-0,2402815;0,1186225;-0,03730959;0,9627053;0,0211759;1,304202;1,922228;0,06492352;0,975296;0,2108025;-0,01203514
797;-0,01440553;0,1693957;0,1997819;-0,1938782;-0,01667004;0,06999634;0,9783833;0,230757;0,1707556;0,20398;-0,2407168;0,1180063;-0,03718344;0,9626772;0,04520024;1,276354;1,910367;0,06479635;0,9760003;0,207706;-0,009118887
798;-0,01697208;0,1696863;0,2005053;-0,1925007;-0,02582339;0,07345926;0,9782026;0,2301924;0,1706195;0,2040796;-0,2397582;0,1174121;-0,03670391;0,9630074;0,07260556;1,253645;1,900465;0,06511611;0,9765288;0,205223;-0,005913977
799;-0,02010674;0,1703463;0,2002308;-0,2013753;-0,03210671;0,08009173;0,9757062;0,2299646;0,1706494;0,2040513;-0,2395043;0,1175067;-0,03661332;0,9630625;0,1017167;1,238214;1,894003;0,06583931;0,9768308;0,2036171;-0,00264222
800;-0,02502195;0,172267;0,1996186;-0,2131696;-0,04451858;0,09405861;0,9714576;0,2296165;0,1706947;0,2039783;-0,2395771;0,1167401;-0,03673566;0,963133;0,1435135;1,220243;1,887165;0,0670815;0,9771196;0,2018252;0,001981362
801;-0,0316223;0,174585;0,1986564;-0,2303425;-0,06565271;0,1120584;0,964404;0,2293239;0,1708041;0,2038261;-0,2399769;0,1162348;-0,0365291;0,9631024;0,2340647;1,221803;1,892029;0,07205217;0,9764779;0,2029154;0,01117537
802;-0,04122375;0,1782816;0,1965888;-0,2567028;-0,09552756;0,1419848;0,9512195;0,2290701;0,1710244;0,2035335;-0,2412457;0,1164576;-0,03600043;0,9627783;0,3538236;1,240215;1,907489;0,07953391;0,9749536;0,2064248;0,02299411
803;-0,05048756;0,1815732;0,1942076;-0,2821149;-0,1151712;0,169307;0,9372737;0,2289794;0,1712959;0,2031387;-0,242645;0,1166495;-0,03546539;0,9624233;0,5207967;1,296028;1,948871;0,09162581;0,9714473;0,2153784;0,03881985
804;-0,05975305;0,183906;0,1923604;-0,3062823;-0,1431485;0,1876376;0,9222211;0,2290904;0,1715895;0,2027431;-0,2437396;0,1173956;-0,03472735;0,9620828;0,8658538;1,437156;2,092795;0,12152;0,9603967;0,2410489;0,06903999
805;-0,0682601;0,1847285;0,1930982;-0,3127062;-0,1877758;0,1824143;0,9130608;0,2293155;0,171768;0,2025523;-0,2440534;0,1180134;-0,03468921;0,961929;1,236791;1,587588;2,254841;0,1528645;0,9456671;0,2684786;0,1013186
806;-0,07417085;0,185239;0,1951106;-0,3030157;-0,2085315;0,1752562;0,9132258;0,2294498;0,1717962;0,2025791;-0,2433001;0,1180137;-0,03529784;0,9620976;1,399905;1,647822;2,345328;0,164758;0,9382289;0,2814653;0,11558
807;-0,0794512;0,185367;0,1976197;-0,2842287;-0,2009946;0,1896217;0,9180734;0,2297326;0,1721116;0,2024607;-0,2435012;0,1184383;-0,03623964;0,9619596;1,751238;1,658952;2,509869;0,171913;0,9273667;0,2943358;0,1542836
808;-0,08341995;0,1841475;0,2011641;-0,2560008;-0,1833404;0,2084507;0,925958;0,229988;0,1724845;0,2024129;-0,2441796;0,1183349;-0,03779597;0,9617404;1,958861;1,646765;2,597156;0,1761716;0,9208255;0,2994169;0,1771819
809;-0,08593699;0,1833142;0,2038198;-0,2376209;-0,185018;0,2081896;0,9305707;0,2299233;0,1725893;0,2025174;-0,2441283;0,1182372;-0,03781404;0,9617648;1,999748;1,613897;2,595997;0,1785883;0,9204003;0,296724;0,1814507
810;-0,08345662;0,1825764;0,2050434;-0,2340762;-0,1731505;0,1853035;0,9385573;0,2297544;0,1726373;0,2026022;-0,2439375;0,1183471;-0,0371987;0,9618236;2,017811;1,441818;2,499818;0,1900075;0,9239932;0,2770746;0,1826566
811;-0,07832488;0,1824742;0,2058204;-0,236151;-0,1452068;0,1505421;0,9489388;0,2295574;0,1729909;0,2029138;-0,24382;0,1181164;-0,03660229;0,9619047;2,012681;1,340012;2,435174;0,1942633;0,926912;0,2644186;0,1821503
812;-0,06978098;0,1818826;0,207217;-0,2263779;-0,1092963;0,1033916;0,96235;0,2288467;0,173537;0,2034891;-0,2433235;0,1168482;-0,03502567;0,962244;1,976368;1,305297;2,395772;0,1910084;0,9299445;0,2581122;0,179157
813;-0,05823419;0,1798287;0,2089502;-0,1980702;-0,04918229;0,05950638;0,9771429;0,2274025;0,1741615;0,2040264;-0,2430302;0,1143193;-0,03271399;0,9627031;1,857445;1,299818;2,330854;0,1781207;0,9363973;0,2511791;0,168352
814;-0,04797372;0,1770717;0,2095131;-0,1670702;0,008933482;0,02773486;0,9855144;0,2260817;0,174554;0,204219;-0,2434302;0,111134;-0,03156861;0,9630132;1,202952;1,253824;2,087413;0,1154126;0,9616724;0,2244533;0,1071772
815;-0,03716428;0,1734907;0,2070386;-0,145238;0,0612196;-0,002569326;0,9874976;0,2247926;0,1747884;0,2042434;-0,2440698;0,1086848;-0,03068609;0,9631594;0,7144092;1,191603;1,921037;0,07174602;0,9746956;0,2029185;0,06037463
816;-0,03027614;0,1719226;0,1999996;-0,1660889;0,06365213;-0,02385551;0,9837651;0,2235254;0,1749034;0,204407;-0,2445246;0,1066804;-0,02989398;0,963293;0,3460629;1,068033;1,827422;0,04835426;0,981453;0,1840119;0,02348424
817;-0,02787346;0,1739737;0,1901082;-0,229383;0,04288253;-0,02555109;0,9720554;0,2223198;0,1749281;0,2046935;-0,2438915;0,1050048;-0,02885857;0,9636691;-0,02808634;0,9679174;1,785466;0,02199011;0,9849404;0,1709261;-0,01390215
818;-0,025968;0,176849;0,181599;-0,2804871;0,04181748;-0,0158465;0,9588155;0,2212332;0,174854;0,2049999;-0,2430187;0,1033797;-0,02751749;0,9641044;-0,3017248;0,9697146;1,79333;-0,0006728451;0,9844357;0,170983;-0,04063
819;-0,0258075;0,1804826;0,1737335;-0,3171298;0,04697217;0,007531846;0,9471883;0,2203493;0,1747362;0,2052121;-0,2427889;0,102494;-0,02536893;0,9643158;-0,3270034;1,157779;1,867422;-0,0103533;0,9801088;0,1937916;-0,04152669
820;-0,02736679;0,18382;0,1690882;-0,3299553;0,05179995;0,03529576;0,9419132;0,2197699;0,1747606;0,2051474;-0,2440617;0,1031408;-0,02340085;0,9639753;-0,3360016;1,620659;2,114071;-0,005580108;0,9669497;0,2511716;-0,04347495
821;-0,03168477;0,1879637;0,169163;-0,3225791;0,02997574;0,06640869;0,9437341;0,2200142;0,1747747;0,2048913;-0,2450478;0,1043654;-0,02392892;0,9635803;-0,335097;1,933541;2,289497;0,002729967;0,9560423;0,2896564;-0,04554909
822;-0,04023942;0,192571;0,1730104;-0,3100972;-0,02312514;0,1048045;0,9446275;0,2209241;0,1747184;0,2046709;-0,2449197;0,1050799;-0,02617994;0,9634767;-0,3146136;2,039561;2,361568;0,01458145;0,9517769;0,3028378;-0,04687817
823;-0,04830754;0,1960307;0,1760153;-0,3036873;-0,06137147;0,1371534;0,9408488;0,2209657;0,1747514;0,2044579;-0,2453128;0,1047282;-0,02731584;0,9633834;-0,2334847;2,087441;2,390385;0,02924822;0,9498324;0,3085279;-0,04211285
824;-0,05742875;0,1981586;0,1797352;-0,2948885;-0,08258502;0,1691267;0,936812;0,2212034;0,1747565;0,2041837;-0,2453631;0,1048539;-0,0284966;0,9633227;0,1453203;2,070237;2,392124;0,06698715;0,948459;0,3096014;-0,009236087
825;-0,06533167;0,1990772;0,1840171;-0,2813648;-0,0845333;0,1964934;0,9354563;0,2217495;0,1747626;0,20383;-0,2456396;0,1063326;-0,02955567;0,9630582;0,6986473;1,994296;2,376314;0,1189375;0,943886;0,3054875;0,04013056
826;-0,07288496;0,1988641;0,1889978;-0,2698428;-0,1001858;0,2174948;0,9326541;0,2223777;0,174765;0,2034595;-0,2463797;0,1076201;-0,03079918;0,9626871;0,8533132;1,941659;2,370151;0,1351399;0,9420725;0,3022277;0,05380636
827;-0,07867128;0,1968714;0,1949509;-0,2529799;-0,1293027;0,2223963;0,9326424;0,2230796;0,1747037;0,2031537;-0,2471764;0,1084188;-0,03277616;0,9623278;1,04762;1,818716;2,337729;0,1630685;0,9396204;0,2926645;0,0697829
828;-0,08069219;0,194284;0,2010408;-0,2300126;-0,144652;0,2107729;0,9390126;0,2236244;0,1745342;0,2031252;-0,2469544;0,1082697;-0,03474554;0,9623326;1,232321;1,680151;2,300898;0,1888939;0,9369296;0,2813182;0,08568534
829;-0,0797776;0,191131;0,2064285;-0,2020434;-0,1420085;0,1986769;0,9484406;0,2238078;0,174322;0,2034484;-0,2459165;0,1076578;-0,03545906;0,9626409;1,368063;1,566347;2,277653;0,2002152;0,9358932;0,2719312;0,100356
830;-0,07534156;0,1879503;0,2093829;-0,1835438;-0,1100708;0,1867188;0,9588181;0,2235895;0,1742043;0,2037819;-0,2453737;0,1073068;-0,03438964;0,9628574;1,486389;1,349243;2,205496;0,2025367;0,9397674;0,2488224;0,1179134
831;-0,06793995;0,1853115;0,2103755;-0,1760802;-0,06746518;0,1618147;0,9686384;0,2234157;0,1740922;0,2040297;-0,2452585;0,1069192;-0,03316787;0,9629728;1,519765;1,169352;2,126606;0,2007982;0,9445218;0,2274145;0,1258621
832;-0,05398936;0,1823018;0,2084737;-0,1696809;-0,009649947;0,1048463;0,9798585;0,2231299;0,1736208;0,2049955;-0,2436661;0,1061917;-0,02976691;0,9635684;1,453614;1,081108;2,062153;0,1965335;0,9491284;0,2142112;0,1210102
833;-0,03999627;0,1787458;0,2052861;-0,1599403;0,04012003;0,04673632;0,9852031;0,222475;0,1733167;0,2059845;-0,2429365;0,1060599;-0,02519317;0,9638976;1,250121;1,021931;1,973741;0,183959;0,9569213;0,2003997;0,1014922
834;-0,02895019;0,1752059;0,1993803;-0,1596472;0,07101074;0,009420576;0,9845718;0,2220424;0,1732163;0,2065751;-0,2432175;0,1058993;-0,02415158;0,963871;0,7194829;0,9749885;1,870722;0,1376083;0,9719638;0,1838024;0,05066541
835;-0,02370197;0,1745161;0,1903888;-0,1962113;0,06727222;0,002417098;0,9782483;0,221964;0,1733158;0,2066646;-0,2431088;0,105521;-0,02588013;0,9638951;-0,01585986;0,9386339;1,767527;0,068244;0,9836964;0,1651722;-0,02005631
836;-0,02310011;0,1771531;0,1804113;-0,2523971;0,06118357;0,03179486;0,9651639;0,2218264;0,1733682;0,2067867;-0,2429578;0,1048487;-0,02691156;0,9639782;-0,2649533;0,9215069;1,773343;0,04126079;0,9848432;0,162758;-0,0434898
837;-0,02328796;0,1801641;0,1722241;-0,2899808;0,06940354;0,0641927;0,9523516;0,2216851;0,1734056;0,2068289;-0,2434014;0,1045593;-0,02723895;0,9638886;-0,3483243;1,174867;1,886707;0,03352964;0,9791393;0,1934358;-0,05238852
838;-0,02558216;0,1844158;0,1657879;-0,3120653;0,07983297;0,0940525;0,9420171;0,2214296;0,1734554;0,2069159;-0,2438047;0,1042561;-0,02739237;0,9638152;-0,3993495;1,446809;2,011837;0,03214508;0,9717506;0,2262176;-0,05910264
839;-0,03057999;0,1886881;0,1628494;-0,3350936;0,06024436;0,1175023;0,9328859;0,2212168;0,1734969;0,2069389;-0,244067;0,1039059;-0,02739925;0,9637864;-0,3978422;1,647046;2,119304;0,0441865;0,9651098;0,2502818;-0,06300493
840;-0,03847626;0,1930861;0,1657934;-0,3347315;0,002736803;0,1377809;0,9321823;0,2208938;0,1735773;0,2067705;-0,2447013;0,1032075;-0,02731693;0,9637029;-0,3235028;1,921502;2,290509;0,07179895;0,9538494;0,2842101;-0,06512157
841;-0,04907997;0,1981189;0,1717118;-0,3165393;-0,06160339;0,1653682;0,93202;0,2207804;0,1736567;0,206416;-0,2453264;0,1029632;-0,02743698;0,9635667;-0,1644382;2,142397;2,431187;0,09941581;0,9429948;0,3124081;-0,05725814
842;-0,05852592;0,2012261;0,1754755;-0,3080801;-0,07653777;0,2006806;0,9267988;0,2207457;0,1737816;0,2058203;-0,2464242;0,1027073;-0,02818822;0,9632921;0,09149188;2,200513;2,467504;0,1162009;0,9388688;0,3223332;-0,03352821
843;-0,06884712;0,2030894;0,1801842;-0,2991319;-0,08249675;0,2387649;0,9201661;0,2209598;0,1738925;0,204786;-0,2477508;0,1021796;-0,03047627;0,9629382;0,6803192;2,066416;2,447297;0,1553417;0,9352048;0,3172404;0,02488998
844;-0,07745881;0,2027534;0,1872133;-0,2834545;-0,09686976;0,2557365;0,9191673;0,2212747;0,1739154;0,2040098;-0,2486059;0,1020465;-0,03246045;0,9626671;1,031083;1,95996;2,428377;0,1853561;0,930189;0,3115225;0,05784064
845;-0,08379241;0,2021728;0,1943553;-0,2614069;-0,1295832;0,2579232;0,9210594;0,2215152;0,173866;0,2035385;-0,2494159;0,1014837;-0,03371403;0,962474;1,167505;1,880347;2,410959;0,2071319;0,9266306;0,306298;0,06807118
846;-0,08727396;0,1998643;0,2015893;-0,2374775;-0,1527071;0,244307;0,9276848;0,2216136;0,1737215;0,2036075;-0,2490572;0,1011107;-0,03327561;0,9626214;1,269414;1,793444;2,384786;0,2221086;0,924715;0,2994209;0,07692307
