timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w
1678298996.99725,24.04341,-41.395,-33.02017,0.3051012,-0.06103057,-0.3172764,0.8958371
1678298997.06207,30.48347,-42.25093,-32.11191,0.29757,-0.09961322,-0.2907335,0.9038824
1678298997.1259,19.85011,-46.21165,-34.69146,0.3043894,-0.1014929,-0.2960191,0.8996771
1678298997.18973,33.06137,-44.97647,-31.34838,0.2911468,-0.08313771,-0.3070737,0.9022347
1678298997.25356,22.54504,-46.71979,-32.38077,0.2789532,-0.1195753,-0.2929103,0.906692
1678298997.33335,16.00857,-48.96335,-31.90176,0.2922895,-0.07931396,-0.3088717,0.9015955
1678298997.39718,15.2345,-49.56934,-30.44949,0.2619717,-0.08411758,-0.3070214,0.9110614
1678298997.462,-12.1819,-47.26802,-34.31939,0.2633976,-0.08607104,-0.3198905,0.9060262
1678298997.52583,-5.022647,-45.94084,-28.61766,0.2776304,-0.01597331,-0.3269634,0.903195
1678298997.58966,1.349843,-46.15233,-24.74685,0.2693509,-0.02491982,-0.3172155,0.9089573
1678298997.65349,-20.65115,-45.58631,-28.65418,0.2793309,-0.06260908,-0.3144344,0.9050886
1678298997.73328,-18.48938,-44.21159,-20.77286,0.2938741,0.02109334,-0.3045565,0.9057806
1678298997.79711,-14.34515,-42.51902,-12.02766,0.2799799,0.003043916,-0.2838165,0.9170879
1678298997.86193,-33.36379,-40.96862,-12.35793,0.2964114,-0.04213892,-0.2814358,0.9116789
1678298997.92576,-26.26117,-39.01749,-3.869207,0.2952822,0.03275251,-0.2816851,0.9123536
1678298997.99258,-18.7964,-35.39421,4.041866,0.2805625,0.01577162,-0.2676482,0.9216292
1678298998.0604,-30.52416,-34.87756,3.78049,0.2909421,-0.01457513,-0.2684771,0.9181831
1678298998.1342,-13.66364,-34.48979,12.00773,0.2721759,0.06199949,-0.2753673,0.919918
1678298998.19604,-20.96176,-34.25122,10.96199,0.2754164,-0.002580374,-0.2763219,0.9207526
1678298998.26685,-23.15248,-32.64789,10.42185,0.2805562,0.03834238,-0.2911268,0.913818
1678298998.33367,-7.323503,-33.27635,17.53521,0.2615036,0.07168081,-0.2795961,0.921034
1678298998.3985,-12.9845,-34.88646,15.4295,0.26526,0.005910838,-0.2702355,0.9255133
